id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
116,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 697","Super Fast Non AC Seater (2+3)","2024-08-19 22:34:00","05h 01m","2024-08-20 03:35:00",3.4,231.00,48
117,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 667","Super Fast Non AC Seater (2+3)","2024-08-19 22:35:00","03h 55m","2024-08-20 02:30:00",2,230.00,46
118,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 368","AC MULTI AXLE","2024-08-19 22:50:00","04h 15m","2024-08-20 03:05:00",2.9,750.00,7
119,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 47","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 22:55:00","04h 57m","2024-08-20 03:52:00",3.1,309.00,11
120,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 1845","Low Floor AC Seater 2+2","2024-08-19 23:04:00","05h 06m","2024-08-20 04:10:00",2,383.00,21
121,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KSRTC (Kerala) - 431","Super Fast Non AC Seater (2+3)","2024-08-19 23:15:00","05h 30m","2024-08-20 04:45:00",2.8,269.00,37
122,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Shajees Motors","A/C Semi Sleeper (2+2)","2024-08-19 19:30:00","05h 10m","2024-08-20 00:40:00",3.8,600.00,21
123,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Ubc travels","A/C Semi Sleeper (2+2)","2024-08-19 20:40:00","04h 20m","2024-08-20 01:00:00",3.6,700.00,32
124,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Ubc travels","A/C Seater/Sleeper (2+1)","2024-08-19 20:45:00","06h 15m","2024-08-20 03:00:00",4,900.00,7
125,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Holy Maria Travels","A/C Semi Sleeper (2+2)","2024-08-19 20:50:00","05h 20m","2024-08-20 02:10:00",3.6,600.00,22
126,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Kalpaka Travels 1","A/C Sleeper (2+1)","2024-08-19 20:55:00","05h 35m","2024-08-20 02:30:00",5,800.00,19
127,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Cochin Express","A/C Sleeper (2+1)","2024-08-19 21:15:00","05h 15m","2024-08-20 02:30:00",4.4,900.00,7
128,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-08-19 21:15:00","05h 05m","2024-08-20 02:20:00",4.4,599.00,22
129,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Sonia Travels","A/C Semi Sleeper (2+2)","2024-08-19 21:20:00","05h 10m","2024-08-20 02:30:00",3.8,600.00,30
130,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"UFO Bus","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","2024-08-19 21:30:00","05h 15m","2024-08-20 02:45:00",4.6,630.00,24
131,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Semi Sleeper (2+2)","2024-08-19 21:30:00","04h 45m","2024-08-20 02:15:00",4.4,549.00,14
132,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Sleeper (2+1)","2024-08-19 21:40:00","04h 55m","2024-08-20 02:35:00",4.1,799.00,13
133,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Arya Travels","A/C Sleeper (2+1)","2024-08-19 21:45:00","05h 30m","2024-08-20 03:15:00",3.2,795.00,19
134,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Arya Travels","Volvo Multi-Axle A/C Semi Sleeper (2+2)","2024-08-19 21:45:00","05h 31m","2024-08-20 03:16:00",3.2,695.00,19
135,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Arya Travels","A/C Sleeper (2+1)","2024-08-19 21:45:00","05h 30m","2024-08-20 03:15:00",3.2,695.00,10
136,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"UFO Bus","A/C Seater Push Back (2+2)","2024-08-19 21:45:00","04h 55m","2024-08-20 02:40:00",3.7,570.00,40
137,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"UFO Bus","Volvo A/C Semi Sleeper (2+2)","2024-08-19 21:45:00","04h 05m","2024-08-20 01:50:00",4,479.00,22
138,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)","2024-08-19 21:50:00","04h 39m","2024-08-20 02:29:00",3.8,700.00,33
139,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Surya Connect","Volvo A/C Semi Sleeper (2+2)","2024-08-19 22:00:00","04h 10m","2024-08-20 02:10:00",4.1,580.00,28
140,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Kalpaka Travels 1","A/C Semi Sleeper (2+2)","2024-08-19 22:00:00","05h 00m","2024-08-20 03:00:00",4.5,600.00,35
141,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Sleeper (2+1)","2024-08-19 22:00:00","04h 45m","2024-08-20 02:45:00",4.8,799.00,12
142,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Seater (2+2)","2024-08-19 22:10:00","05h 25m","2024-08-20 03:35:00",3,549.00,24
143,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Semi Sleeper (2+2)","2024-08-19 22:10:00","05h 25m","2024-08-20 03:35:00",3.5,509.00,10
144,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","Volvo A/C Semi Sleeper (2+2)","2024-08-19 23:59:00","04h 16m","2024-08-20 04:15:00",4.1,799.00,18
145,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 23:59:00","05h 31m","2024-08-20 05:30:00",3.2,700.00,32
146,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Madhavi Travels","A/C Sleeper (2+1)","2024-08-19 23:59:00","04h 31m","2024-08-20 04:30:00",3.8,949.00,12
147,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)","2024-08-19 23:30:00","05h 00m","2024-08-20 04:30:00",2.8,700.00,31
148,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-08-19 23:45:00","04h 15m","2024-08-20 04:00:00",1.9,900.00,20
149,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"EMERALD TRAVELS","Bharat Benz A/C Seater (2+2)","2024-08-19 23:55:00","05h 00m","2024-08-20 04:55:00",2.8,600.00,37
150,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 23:59:00","05h 01m","2024-08-20 05:00:00",2.9,550.00,34
151,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper","2024-08-19 01:15:00","04h 45m","2024-08-19 06:00:00",2.8,650.00,16
152,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"Galaxy Tours","A/C Semi Sleeper (2+2)","2024-08-19 01:15:00","04h 45m","2024-08-19 06:00:00",2.3,600.00,28
153,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"PHOENIX TRAVELS","A/C Sleeper (2+1)","2024-08-19 22:01:00","03h 59m","2024-08-20 02:00:00",4.4,1000.00,36
154,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)","2024-08-19 22:40:00","05h 00m","2024-08-20 03:40:00",3.7,1149.00,5
155,"Ernakulam to Kozhikode",https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,"KP Travels","A/C Seater Push Back (2+2)","2024-08-19 23:45:00","05h 15m","2024-08-20 05:00:00",3.1,1299.00,33
156,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"KSRTC (Kerala) - 708","Super Fast Non AC Seater (2+3)","2024-08-19 16:01:00","05h 34m","2024-08-19 21:35:00",3.9,285.00,16
157,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"KSRTC (Kerala) - 898","Super Fast Non AC Seater (2+3)","2024-08-19 16:30:00","05h 45m","2024-08-19 22:15:00",4.4,273.00,23
158,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"Ravina Travels (Regd)","A/C Sleeper (2+1)","2024-08-19 14:55:00","06h 35m","2024-08-19 21:30:00",3,1259.00,21
159,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"Bharathi Travels","A/C Sleeper (2+1)","2024-08-19 15:00:00","06h 00m","2024-08-19 21:00:00",3,2400.00,3
160,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"SAAM BUS","VE A/C Sleeper (2+1)","2024-08-19 20:30:00","07h 30m","2024-08-20 04:00:00",4.2,1850.00,1
161,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"SAAM BUS","A/C Seater (2+2)","2024-08-19 20:30:00","07h 30m","2024-08-20 04:00:00",4.2,1650.00,11
162,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"National travels and logistics","NON A/C Sleeper (2+1)","2024-08-19 20:45:00","07h 15m","2024-08-20 04:00:00",3.3,1990.00,1
163,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 21:15:00","07h 15m","2024-08-20 04:30:00",3.3,1700.00,1
164,"Kozhikode to Mysore",https://www.redbus.in/bus-tickets/kozhikode-to-mysore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-08-19 15:00:00","04h 30m","2024-08-19 19:30:00",2.7,900.00,23
165,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1883","Low Floor AC Seater 2+2","2024-08-19 16:30:00","10h 20m","2024-08-20 02:50:00",2.9,742.00,10
166,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1862","Low Floor AC Seater 2+2","2024-08-19 17:30:00","10h 15m","2024-08-20 03:45:00",2.9,723.00,20
167,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 503","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 17:42:00","07h 58m","2024-08-20 01:40:00",3.4,586.00,14
168,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 556","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 18:00:00","08h 55m","2024-08-20 02:55:00",2.5,586.00,11
169,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1872","Low Floor AC Seater 2+2","2024-08-19 18:30:00","09h 55m","2024-08-20 04:25:00",2.9,742.00,12
170,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 48","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 19:00:00","08h 40m","2024-08-20 03:40:00",2.9,565.00,14
171,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 2372","Low Floor AC Seater 2+2","2024-08-19 19:30:00","08h 40m","2024-08-20 04:10:00",2.9,723.00,24
172,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 467","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 19:55:00","09h 00m","2024-08-20 04:55:00",1.6,586.00,26
173,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 564","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 20:12:00","08h 58m","2024-08-20 05:10:00",2.6,586.00,17
174,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 46","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 20:25:00","08h 40m","2024-08-20 05:05:00",2.4,586.00,8
175,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 2393","Low Floor AC Seater 2+2","2024-08-19 20:30:00","10h 05m","2024-08-20 06:35:00",2.9,742.00,27
176,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 2206","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 20:34:00","09h 15m","2024-08-20 05:49:00",2.9,565.00,17
177,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 827","Super Fast Non AC Seater (2+3)","2024-08-19 21:00:00","11h 35m","2024-08-20 08:35:00",2.6,515.00,46
178,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 531","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 21:15:00","07h 50m","2024-08-20 05:05:00",3,586.00,11
179,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 42","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 21:25:00","08h 45m","2024-08-20 06:10:00",2.8,586.00,3
180,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1880","Low Floor AC Seater 2+2","2024-08-19 21:30:00","10h 00m","2024-08-20 07:30:00",4.4,723.00,11
181,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 44","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 21:50:00","08h 55m","2024-08-20 06:45:00",4.6,565.00,2
182,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 370","AC MULTI AXLE","2024-08-19 22:20:00","09h 30m","2024-08-20 07:50:00",2.9,935.00,14
183,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1841","Low Floor AC Seater 2+2","2024-08-19 22:30:00","10h 00m","2024-08-20 08:30:00",2.9,742.00,12
184,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1200","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 22:35:00","09h 50m","2024-08-20 08:25:00",2.9,565.00,14
185,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 279","Super Fast Non AC Seater (2+3)","2024-08-19 23:05:00","10h 45m","2024-08-20 09:50:00",2.4,515.00,38
186,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 1843","Low Floor AC Seater 2+2","2024-08-19 23:30:00","10h 05m","2024-08-20 09:35:00",2.5,723.00,14
187,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"KSRTC (Kerala) - 505","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 23:59:00","07h 21m","2024-08-20 07:20:00",1.9,565.00,12
188,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"BLM Transports","A/C Sleeper (2+1)","2024-08-19 22:00:00","09h 00m","2024-08-20 07:00:00",4,1102.00,5
189,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","A/C Seater / Sleeper (2+1)","2024-08-19 20:05:00","09h 25m","2024-08-20 05:30:00",3.7,700.00,26
190,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)","2024-08-19 23:05:00","08h 35m","2024-08-20 07:40:00",4.3,949.00,11
191,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","A/C Sleeper (2+1)","2024-08-19 22:20:00","08h 10m","2024-08-20 06:30:00",3.5,999.00,2
192,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","NON A/C Semi Sleeper (2+2)","2024-08-19 21:00:00","09h 00m","2024-08-20 06:00:00",3.6,550.00,17
193,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 22:15:00","07h 30m","2024-08-20 05:45:00",2.1,750.00,12
194,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","2024-08-19 23:15:00","08h 00m","2024-08-20 07:15:00",2.2,1150.00,20
195,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)","2024-08-19 21:55:00","08h 35m","2024-08-20 06:30:00",2.6,900.00,7
196,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 22:30:00","07h 30m","2024-08-20 06:00:00",2.3,750.00,20
197,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","Bharat Benz A/C Sleeper (2+1)","2024-08-19 23:30:00","08h 30m","2024-08-20 08:00:00",2.5,1000.00,21
198,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","2024-08-19 23:30:00","08h 00m","2024-08-20 07:30:00",3.2,899.00,17
199,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","2024-08-19 23:30:00","08h 00m","2024-08-20 07:30:00",2.9,899.00,12
200,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper","2024-08-19 21:45:00","08h 45m","2024-08-20 06:30:00",2.4,700.00,20
201,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Galaxy Tours","A/C Semi Sleeper (2+2)","2024-08-19 21:45:00","08h 45m","2024-08-20 06:30:00",2.5,800.00,20
202,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"EMERALD TRAVELS","A/C Sleeper (2+1)","2024-08-19 21:55:00","08h 35m","2024-08-20 06:30:00",2.4,1300.00,16
203,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","A/C Semi Sleeper (2+2)","2024-08-19 23:30:00","08h 00m","2024-08-20 07:30:00",3.2,849.00,9
204,"Kozhikode to Thiruvananthapuram",https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Balaji Tourist","Volvo Multi-Axle A/C Semisleeper (2+2)","2024-08-19 22:00:00","11h 00m","2024-08-20 09:00:00",1.3,3000.00,43
205,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 97","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 16:02:00","06h 29m","2024-08-19 22:31:00",1.6,475.00,6
206,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 171","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 16:16:00","07h 14m","2024-08-19 23:30:00",3.9,548.00,30
207,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 553","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 16:45:00","07h 25m","2024-08-20 00:10:00",3.8,548.00,9
208,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 51","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 19:04:00","07h 46m","2024-08-20 02:50:00",3.8,548.00,29
209,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 789","Super Fast Non AC Seater (2+3)","2024-08-19 20:00:00","06h 05m","2024-08-20 02:05:00",3.8,473.00,34
210,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1585","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 20:31:00","07h 10m","2024-08-20 03:41:00",3.8,548.00,33
211,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 1586","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 21:31:00","07h 15m","2024-08-20 04:46:00",3.8,548.00,32
212,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 2133","Swift Deluxe Non AC Air Bus (2+2)","2024-08-19 22:12:00","07h 49m","2024-08-20 06:01:00",3.9,548.00,33
213,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 2063","SWIFT-GARUDA A/C SEATER BUS","2024-08-19 22:32:00","06h 43m","2024-08-20 05:15:00",4.1,524.00,6
214,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 574","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 23:00:00","08h 30m","2024-08-20 07:30:00",3.7,377.00,37
215,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 583","Super Express Non AC Seater Air Bus (2+2)","2024-08-19 23:30:00","08h 05m","2024-08-20 07:35:00",3.5,377.00,39
216,"Bangalore to Kalpetta (kerala)",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,"KSRTC (Kerala) - 56","SWIFT-GARUDA A/C SEATER BUS","2024-08-19 23:41:00","07h 34m","2024-08-20 07:15:00",4.4,524.00,33
